time,poselinear_left_x,poselinear_left_y,poselinear_left_z,poseangle_left_x,poseangle_left_y,poseangle_left_z,poseangle_left_w,poselinear_right_x,poselinear_right_y,poselinear_right_z,poseangle_right_x,poseangle_right_y,poseangle_right_z,poseangle_right_w,twistlinear_left_x,twistlinear_left_y,twistlinear_left_z,twistangular_left_x,twistangular_left_y,twistangular_left_z,twistlinear_right_x,twistlinear_right_y,twistlinear_right_z,twistangular_right_x,twistangular_right_y,twistangular_right_z,wrenchforce_left_x,wrenchforce_left_y,wrenchforce_left_z,wrenchtorque_left_x,wrenchtorque_left_y,wrenchtorque_left_z,wrenchforce_right_x,wrenchforce_right_y,wrenchforce_right_z,wrenchtorque_right_x,wrenchtorque_right_y,wrenchtorque_right_z
1.2808,0.4737,0.0542,0.2756,0.3773,0.8386,-0.3872,-0.0667,0.4735,-0.0555,0.2740,-0.3754,0.8419,0.3820,-0.0669
1.2908,0.4738,0.0542,0.2756,0.3773,0.8387,-0.3871,-0.0666,0.4736,-0.0555,0.2740,-0.3754,0.8419,0.3818,-0.0668
1.3008,0.4738,0.0542,0.2757,0.3774,0.8387,-0.3869,-0.0664,0.4736,-0.0555,0.2739,-0.3755,0.8420,0.3817,-0.0667
1.3108,0.4739,0.0543,0.2757,0.3775,0.8388,-0.3867,-0.0663,0.4736,-0.0554,0.2739,-0.3756,0.8420,0.3815,-0.0666
1.3208,0.4740,0.0543,0.2758,0.3776,0.8388,-0.3865,-0.0661,0.4737,-0.0554,0.2739,-0.3757,0.8421,0.3813,-0.0665
1.3309,0.4740,0.0543,0.2758,0.3777,0.8389,-0.3864,-0.0659,0.4737,-0.0553,0.2739,-0.3757,0.8421,0.3812,-0.0664
1.3409,0.4741,0.0543,0.2758,0.3778,0.8389,-0.3862,-0.0657,0.4737,-0.0552,0.2738,-0.3758,0.8422,0.3810,-0.0663
1.3509,0.4742,0.0543,0.2759,0.3778,0.8390,-0.3860,-0.0655,0.4738,-0.0552,0.2738,-0.3758,0.8422,0.3809,-0.0662
1.3609,0.4743,0.0543,0.2759,0.3779,0.8391,-0.3858,-0.0654,0.4738,-0.0551,0.2737,-0.3759,0.8423,0.3807,-0.0661
1.3709,0.4744,0.0543,0.2760,0.3780,0.8391,-0.3856,-0.0652,0.4738,-0.0550,0.2737,-0.3759,0.8423,0.3806,-0.0660
1.3809,0.4744,0.0543,0.2760,0.3781,0.8392,-0.3854,-0.0650,0.4739,-0.0550,0.2736,-0.3759,0.8424,0.3805,-0.0659
1.3909,0.4745,0.0543,0.2760,0.3782,0.8393,-0.3852,-0.0648,0.4739,-0.0549,0.2736,-0.3759,0.8424,0.3803,-0.0658
